,Name,ATS0p,ATS3p,AATS5p,AATS2i,AATS5i,AATS6i,ATSC0m,ATSC0p,AATSC3c,BCUTp-1h,SpMax1_Bhm,SpMax2_Bhm,SpMax3_Bhm,SpMax4_Bhm,SpMax6_Bhm,SpMax1_Bhe,SpMax1_Bhi,VCH-7,VP-1,VP-3,VP-4,VP-5,VP-6,CrippenLogP,SpDiam_Dt,minHBa,maxwHBa,meanI,hmin,LipoaffinityIndex,MAXDN,MAXDP,ETA_BetaP_ns_d,ETA_Eta,ETA_Eta_F,ETA_EtaP_F,BIC0,ZMIC1,MLFER_BO,piPC2,piPC6,XLogP
41,CHEMBL212968_0,66.07224457273497,143.01532862784904,1.4474135772714063,156.24629040742363,161.72373178718888,160.46771400691532,1578.747921530665,9.823772716520118,0.0004535300834027287,10.44813439341925,4.141874670521091,3.9828080289012058,3.712186778519013,3.414461430487171,2.9768038539416524,4.156915526693221,4.18868846073298,0.1689895112521165,8.19526415888253,4.167863677645832,2.8833208547354454,1.8604276385804444,1.1029268001423114,5.6732800000000045,409.43627552034434,5.433062169312169,1.7477333711262282,2.6944444444444446,0.0357093253968252,10.267087670941851,2.92868206996093,6.19966652021486,0.05556,20.62855,30.45676,1.12803,0.3043944305685037,45.2342842195312,1.6850000000000005,4.51085950651685,7.053166992172531,5.012
42,CHEMBL4127417_0,45.65514257273502,107.43510404928185,1.1406082852482742,153.36707418523164,165.66892460342515,167.98387200316563,1107.0978376619444,7.329183781734198,6.826328277329537e-07,10.303825520788402,4.061145530043908,3.57830197246474,3.3009132399803267,2.8758578355216216,2.5995230878635294,4.092553067749101,4.121840503623247,0.1572250367823273,5.816644874115911,3.412495510289906,2.5694654432364223,1.8160074426814288,0.9306834702118107,1.953190000000001,181.47420344257145,3.21823223733938,2.029537037037037,2.1875,0.1997222222222222,7.196639653486394,1.8221123866213151,5.231849332325522,0.03125,11.2225,10.99097,0.68694,0.2758140128901905,28.117662360180365,0.978,3.7898553714539385,5.868369576510387,2.239
43,CHEMBL1922201_0,83.48661695516782,186.2829250074703,1.1442935993966803,159.13016927684518,169.55969936761582,165.7553687867987,2061.7119800655755,13.198933654358528,-0.0004386382995981529,10.39020060851282,4.0600678373362005,3.777010254238438,3.617048224993757,3.4136131599706947,3.0623681635944258,4.074187517929517,4.128088154494591,0.122062822156398,10.372324678868422,5.130161185736409,3.32325989257307,2.0746703629389067,1.0818876251218166,5.297670000000007,403.7646157810401,2.0374178004535146,2.072792845265338,2.091954022988506,-0.0267036722096246,9.600612216933929,1.8101533802864076,4.533731993124095,0.03448,29.85841,25.39721,0.87577,0.2350028843486128,49.10322024714182,1.924,4.273187854639731,6.2922922576750135,4.835000000000001
44,CHEMBL391656_0,92.50796209697984,205.74685796873533,1.5464585059586438,148.0051935330257,155.52339937545213,158.26687580113028,2161.815621921568,14.219615991497657,-0.0016712809119661,12.805014797672252,4.268616612656174,4.006595830807031,3.7647742619294977,3.4394323945077345,3.2359431406039088,4.050582841366076,4.064508897863168,0.4380684606038237,11.047426845740237,6.805367132704269,5.372134391271986,3.897330942454677,2.3989298983256178,4.557380000000005,556.6061276592811,-1.759915992460084,2.4128866685563115,2.1499402628434883,-0.1058113653455464,8.957023254766199,2.408064140608232,6.193289499084502,0.01613,23.51012,34.05722,1.09862,0.2528088005659244,53.94197359693245,1.526,4.513602992462601,6.5193316367288245,6.008
45,CHEMBL232601_0,85.91875319213086,187.7898873538292,1.5643777377927877,147.5840351034734,154.5350512912478,158.4127480981154,2107.635201,13.68509528949581,-0.0015766343401431,12.697687634417871,4.271076173021507,4.006747462100206,3.739985326069288,3.43024715282326,3.233075728602547,4.051041248169574,4.064874949784072,0.5477964135851571,10.650133632283955,6.486902319192276,5.123212929310659,3.668327637040969,2.307094828707992,4.238280000000004,485.92580089230864,-1.8865871470330249,2.3338480253212395,2.257982120051085,-0.0120613653455464,6.478697176180827,2.534735295181173,6.095698171243805,0.01724,23.51774,29.64979,1.02241,0.2658707110684465,49.5619439857531,1.537,4.427836170705175,6.476683859738189,5.123999999999998
46,CHEMBL207037_0,76.62470219213088,159.53182063309404,1.3784331150268485,157.18299767592106,160.9590597595769,163.75661273673344,2412.352937295151,11.501044026620816,-0.0013624743272941,10.718806273851566,4.040828936865975,3.971125416203428,3.733872449136513,3.4448341473519744,3.126171940333201,4.047313946510443,4.074766074775229,0.2474480940049419,9.380837914937144,5.287577830377352,3.435099250390201,2.329104495030017,1.3748503012158102,4.3128800000000025,435.62020268658273,0.427566484931188,1.9564496724615767,2.385483184333759,-0.0230624836022566,7.973996859922772,1.9348154327206173,6.483259796740343,0.06897,22.73466,30.89021,1.06518,0.3073484841547972,39.28450758536732,2.905,4.382026634673881,6.469056499564814,1.7029999999999998
47,CHEMBL1922199_0,76.13036533577184,163.95499764007417,1.1466891115446969,159.6870764838653,169.86348403555985,166.88566198329016,1878.127502909089,11.82230990636079,-0.00092368684516929,10.350899524296594,4.059982589180349,3.77700530454604,3.5699173644252613,3.3878469999454026,3.0578717227200096,4.074076782809918,4.127995434889642,0.122062822156398,9.461641076345462,4.6171797279859765,2.993484583675712,1.7377822420568598,1.011572554018829,4.661570000000006,367.8777859455853,2.027001133786848,2.06728320339206,2.123456790123457,0.0039085726883344,8.530486739262605,1.8286718988049255,3.95965791905002,0.03704,25.0557,24.25388,0.89829,0.2458124356398298,46.05027752831235,1.904,4.230476736546681,6.281127079029633,4.180000000000001
48,CHEMBL1922123_0,77.78497824062084,172.96392143413115,1.139197624078626,161.1043358299233,169.05901004342684,169.74322815588792,1963.8737077192984,11.991736949989283,-0.0011506598439684,10.384987272162702,4.060151849050772,3.764174062878752,3.620392276494426,3.4038837349158078,3.0566742527933046,4.0742004042541815,4.128155165847852,0.1169505707982299,9.65477162924779,4.724850964332068,3.10476583788488,1.7074896936259751,1.00255658347611,4.446670000000006,383.9461487202362,2.0163561350466117,2.0056165367253933,2.1517857142857144,-0.010751921138826,8.355607616421945,2.1441874178377605,4.417991252383353,0.03571,27.86522,25.34594,0.90521,0.2472856428176556,46.24407145431319,2.2190000000000003,4.273187854639731,6.2895126282396046,2.568
49,CHEMBL3786167_0,99.4723868600168,236.00136696147052,1.1553019512711231,158.9328311059526,166.09242672002665,165.83838515506235,2539.361918184202,15.524936015809004,-0.0004292125199196849,11.358282061213195,4.149700808469643,3.823586496096863,3.734780171992965,3.600845696941564,3.2582948846714155,4.166017482119805,4.198488708216392,0.5221345160296753,13.131472708185786,8.098541974077122,5.699374192863664,3.847780996423201,2.523589227583652,3.6985900000000074,694.6710176832199,1.907980759681997,1.9648377703545448,2.2252252252252256,-0.1766308693209788,10.41551079805585,2.0855294341234094,7.700066930429207,0.04054,37.70315,35.73727,0.96587,0.2542913523872928,50.13503546508674,3.467,4.572130331909891,6.935598411274192,1.8179999999999992
50,CHEMBL3669123_0,67.32801847758397,119.77894414564092,1.518924437386909,156.12321313966737,155.2325321000481,156.5762807128991,2407.511138756756,13.916686445763885,0.0035930351428567,12.811420046834517,4.199200669324826,3.8363565911634327,3.406063284975631,3.2683401524806666,2.966124701817654,3.916303248201757,3.923587024673962,0.2933178126457938,7.503060116593775,4.30943297133496,3.2244085258525725,2.043868059176664,1.0662627160327107,2.1817800000000003,207.4431482519531,-1.3231290971464031,2.0159635088603345,2.235449735449736,0.0675010366801041,3.817725187671618,1.9712772452945515,5.394491606827917,0.04762,16.83429,17.89825,0.8523,0.3301596941497149,35.893009022432466,1.853,3.881563797943437,5.508882135655386,0.929
51,CHEMBL190984_0,74.33837100182888,146.62849364879204,1.3256593697576828,159.81969940214802,165.95917308155217,162.6073636171072,2301.248497404256,11.112214893352215,0.0010813869201382,9.913148211867446,3.988775793713911,3.9356825828655215,3.6367559041541,3.4212707673898604,3.0303194146868444,3.9926528125277647,4.029819913098021,0.0835691691185879,8.664582224227269,3.888819535618482,2.5702238037938328,1.5997489991186329,0.9062135066870944,5.157680000000004,367.6027851554412,0.8360966864680679,2.1473049799282364,2.01329534662868,0.0249881557498131,9.329977439525496,0.9410188398940504,1.6813059807256234,0.05769,17.73201,26.19577,1.00753,0.2631559730990851,46.45070664828629,2.805,4.241326752570746,6.192490293168572,2.458
52,CHEMBL383246_0,100.3480699551678,244.3425241155844,1.117082620265946,159.08981798907053,166.08453513020928,167.72486519637508,3189.3071344386744,16.07977393991246,0.00018661129166025304,12.11417453412605,4.040433057578506,3.970710637816554,3.780126978419749,3.4838040596979227,3.293760029068236,4.046093748526661,4.073261826842817,0.2004772155150947,12.316492801977502,7.486442345769634,5.077790738235795,3.309207915126513,2.290259791800578,5.555880000000006,584.5547642356856,0.4092429177999706,1.9533219429747208,2.2619170096021946,-0.1715218304760822,11.444033142059608,1.9911699207005693,6.719796845018776,0.05556,38.90384,38.30935,1.06415,0.2653325031469936,45.56928108894296,3.607,4.51085950651685,6.533607135379923,2.9170000000000003
53,CHEMBL177688_0,69.64883628728194,133.03831503988604,1.4257741874900969,154.95556068718008,162.31445764845262,160.72204438543113,2164.2256509767453,10.236658748047674,0.0003978726249160522,9.886437960453812,3.988764402003094,3.9356446175790056,3.6352071571871054,3.356612650071652,2.9714638107011617,3.992620102012706,4.029715530990709,0.0835691691185879,8.270155033227352,3.6646931195485903,2.458160595758886,1.5649864211749236,0.8405237123167123,4.978480000000003,344.6607355117278,0.8252498500483147,2.129855396544587,2.153827160493827,0.0433962033887629,7.290780248037773,1.3321417143404413,2.8673393927684594,0.06,16.34519,24.78294,0.99132,0.2886823688004434,43.96542980462787,2.4610000000000003,4.212127597878484,6.186337216455162,2.683
